Column1,ID,weight,female,white,income,highered,interest,party_01,dem_strength_01,rep_strength_01,affect_dem_01,affect_rep_01,troll_01,know_01,cynicism_01,ideo_01,crt_01,age_01,part_online_01,age_grp2,troll,cynicism,know,dem_strength,rep_strength,affect_dem,affect_rep,partyid,ideology,crt,part_online,no_followers,dig_literacy,meantrust,Left,LeanLeft,Center,LeanRight,Right,Bakshy_StrongLeft,Bakshy_LeanLeft,Bakshy_Center,Bakshy_LeanRight,Bakshy_StrongRight,grinberg,grinberg_rep,grinberg_dem,grinberg_rep_black,grinberg_rep_red,grinberg_rep_orange,grinberg_dem_black,grinberg_dem_red,grinberg_dem_orange,Mixed,realnewscount,rep,dem,fakenewstot,black_rep,black_dem,black_no_pol,red_rep,red_dem,red_no_pol,orange_rep,orange_dem,orange_no_pol,fn_dummy,fn_dummy_dem,fn_dummy_rep,rn_dummy,realnews_dem,rn_dummy_dem,realnews_rep,rn_dummy_rep,rn_dummy_center,real_left,real_leanLeft,real_center,real_leanRight,real_right,log_center,log_lean_dem,log_lean_rep,log_extreme_dem,log_extreme_rep,log_fn_dem,log_fn_rep,log_rn_dem,log_rn_rep,log_real,log_fake,black_rep_dummy,black_dem_dummy,black_no_pol_dummy,red_rep_dummy,red_dem_dummy,red_no_pol_dummy,orange_rep_dummy,orange_dem_dummy,orange_no_pol_dummy,black_total,red_total,orange_total,fn_dummy_grinberg,fn_dummy_dem_grinberg,fn_dummy_rep_grinberg,black_rep_dummy_grinberg,black_dem_dummy_grinberg,red_rep_dummy_grinberg,red_dem_dummy_grinberg,orange_rep_dummy_grinberg,orange_dem_dummy_grinberg,black_total_grinberg,red_total_grinberg,orange_total_grinberg,realnewscount_Bakshy,rn_dummy_bakshy,realnews_dem_bakshy,rn_dummy_dem_bakshy,realnews_rep_bakshy,rn_dummy_rep_bakshy,rn_dummy_center_bakshy,real_left_bakshy,real_leanLeft_bakshy,real_center_bakshy,real_leanRight_bakshy,real_right_bakshy,log_center_bakshy,log_lean_dem_bakshy,log_lean_rep_bakshy,log_extreme_dem_bakshy,log_extreme_rep_bakshy,log_rn_dem_bakshy,log_rn_rep_bakshy,log_real_bakshy,fn_dummy_infowars,fn_dummy_repinfowars,realnews_rep_infowars,log_rep_fn_infowars,log_rep_rn,log_extreme_rep_infowars,log_fake_infowars
30,53418,0.854365070542,1,1,6,1,5,0.0,0.666666666666667,0.0,0.833333333333333,0,0.0,1.0,1.225,0.285714285714286,0.0,0.615384615384615,0.2,9,1.0,6.125,5,5.0,1.0,6,1,1,2,0,2.2,1,0.666666666666667,0.8225,1,4,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,1,0,0,0,0.0,1.6094379124341,0.0,0.693147180559945,0.0,0.0,0.0,1.79175946922805,0.0,1.79175946922805,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,1,1,1,1,0,0,0.693147180559945,1.38629436111989,0.0,0.693147180559945,0.0,1.6094379124341,0.0,1.79175946922805,0,0,0,0.0,0.0,0.0,0.0
31,71244,1.19934774516,0,1,6,1,4,0.166666666666667,0.444444444444444,0.166666666666667,0.694444444444445,0.222222222222222,0.166666666666667,0.8,1.35,0.428571428571429,0.25,0.0769230769230769,0.166666666666667,2,2.0,6.75,4,3.66666666666667,2.0,5.16666666666667,2.33333333333333,2,3,1,2.0,1,0.666666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
32,36033,1.02066478394,1,0,10,0,3,0.166666666666667,0.5,0.0,0.722222222222222,0.111111111111111,0.0,0.8,1.075,0.285714285714286,0.0,0.0,0.266666666666667,1,1.0,5.375,4,4.0,1.0,5.33333333333333,1.66666666666667,2,2,0,2.6,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
33,29875,0.967863642365,0,1,7,0,4,0.333333333333333,0.333333333333333,0.0,0.722222222222222,0.0277777777777778,0.0,1.0,1.075,0.142857142857143,0.25,0.307692307692308,0.166666666666667,5,1.0,5.375,5,3.0,1.0,5.33333333333333,1.16666666666667,3,1,1,2.0,1,NA,0.669664948453608,185,358,53,2,3,178,353,29,1,2,7,3,4,0,0,2,0,0,4,0,601,0,2,2,0,0,0,0,0,0,0,2,0,1,1,0,1,543,1,5,1,1,1,1,1,1,1,3.98898404656427,5.88332238848828,1.09861228866811,5.2257466737132,1.38629436111989,1.09861228866811,0.0,6.29894924685594,1.79175946922805,6.40025744530882,1.09861228866811,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,6,563,1,531,1,3,1,1,1,1,1,1,1,3.40119738166216,5.86929691313377,0.693147180559945,5.18738580584075,1.09861228866811,6.27664348934164,1.38629436111989,6.33505425149806,1,0,5,0.0,1.79175946922805,1.38629436111989,1.09861228866811
34,23154,0.870004470689,1,1,8,0,4,1.0,0.0,0.944444444444445,0.0555555555555555,0.666666666666667,0.25,0.6,0.775,1.0,0.0,0.230769230769231,0.0666666666666667,4,2.5,3.875,3,1.0,6.66666666666667,1.33333333333333,5,7,7,0,1.4,1,0.533333333333333,0.598333333333333,0,5,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,0,0,1,0,1,0,0.0,1.79175946922805,0.693147180559945,0.0,0.0,0.0,0.0,1.79175946922805,0.693147180559945,1.94591014905531,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,0,1,1,0,1,1.6094379124341,0.693147180559945,0.0,0.0,0.693147180559945,0.693147180559945,0.693147180559945,1.94591014905531,0,0,1,0.0,0.693147180559945,0.0,0.0
35,51820,1.08467301616,1,1,3,0,4,0.0,1.0,0.111111111111111,1,0.0833333333333333,0.0,0.8,1.025,0.142857142857143,0.75,0.0,0.3,1,1.0,5.125,4,7.0,1.66666666666667,7,1.5,1,1,3,2.8,1,NA,0.455,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.693147180559945,0.693147180559945,0.0,0.0,0.693147180559945,0.693147180559945,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,1,0,0.0,0.0,0.693147180559945,0.693147180559945,0.0,0.693147180559945,0.693147180559945,1.09861228866811,0,0,1,0.0,0.693147180559945,0.693147180559945,0.0
36,75274,0.96924918784,0,1,5,1,5,0.0,0.666666666666667,0.0,0.833333333333333,0,0.166666666666667,1.0,0.825,0.285714285714286,0.25,0.461538461538462,0.333333333333333,7,2.0,4.125,5,5.0,1.0,6,1,1,2,1,3.0,1,0.9,0.758604651162791,20,123,145,1,1,14,155,81,8,0,4,0,4,0,0,0,0,0,0,0,290,0,32,38,0,0,0,0,0,0,0,0,0,1,1,0,1,143,1,2,1,1,1,1,1,1,1,4.98360662170834,4.82028156560504,0.693147180559945,3.04452243772342,0.693147180559945,3.49650756146648,0.0,4.969813299576,1.09861228866811,5.67332326717149,3.66356164612965,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,258,1,169,1,8,1,1,1,1,1,1,0,4.40671924726425,5.04985600724954,2.19722457733622,2.70805020110221,0.0,5.13579843705026,2.19722457733622,5.55682806169954,1,0,2,0.0,1.09861228866811,0.693147180559945,3.66356164612965
37,41823,0.96924918784,0,1,8,0,4,0.666666666666667,0.277777777777778,0.277777777777778,0.444444444444444,0.555555555555555,0.208333333333333,1.0,0.875,1.0,1.0,0.692307692307692,0.5,10,2.25,4.375,5,2.66666666666667,2.66666666666667,3.66666666666667,4.33333333333333,5,7,4,4.0,1,0.8,0.327222222222222,2,4,4,25,48,1,4,2,3,68,11,11,0,3,6,2,0,0,0,0,83,4,0,4,3,0,0,0,0,0,1,0,0,1,0,1,1,6,1,73,1,1,1,1,1,1,1,1.6094379124341,1.6094379124341,3.25809653802148,1.09861228866811,3.89182029811063,0.0,1.6094379124341,1.94591014905531,4.30406509320417,4.43081679884331,1.6094379124341,1,0,0,0,0,0,1,0,0,3,0,1,1,0,1,1,0,1,0,1,0,3,6,2,78,1,5,1,71,1,1,1,1,1,1,1,1.09861228866811,1.6094379124341,1.38629436111989,0.693147180559945,4.23410650459726,1.79175946922805,4.27666611901606,4.36944785246702,1,1,72,1.79175946922805,4.29045944114839,3.87120101090789,1.79175946922805
38,24182,1.23052600842,0,1,3,1,5,0.0,0.388888888888889,0.0,0.888888888888889,0.111111111111111,0.291666666666667,1.0,0.5,0.428571428571429,0.25,0.153846153846154,0.483333333333333,3,2.75,2.5,5,3.33333333333333,1.0,6.33333333333333,1.66666666666667,1,3,1,3.9,1,0.933333333333333,0.768181818181818,6,47,25,2,0,6,44,24,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,2,1,1,1,1,1,1,0,3.25809653802148,3.87120101090789,1.09861228866811,1.94591014905531,0.0,0.0,0.0,3.98898404656427,1.09861228866811,4.39444915467244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,50,1,0,0,1,1,1,1,0,0,3.2188758248682,3.80666248977032,0.0,1.94591014905531,0.0,3.93182563272433,0.0,4.31748811353631,0,0,2,0.0,1.09861228866811,0.0,0.0
39,85993,0.986991575039,0,1,11,1,5,0.0,0.5,0.0,0.722222222222222,0.194444444444444,0.0416666666666667,1.0,1.025,0.571428571428571,0.25,0.230769230769231,0.333333333333333,4,1.25,5.125,5,4.0,1.0,5.33333333333333,2.16666666666667,1,4,1,3.0,1,0.966666666666667,0.677272727272727,11,10,13,0,1,8,13,7,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,1,1,1,1,1,0,1,2.63905732961526,2.39789527279837,0.0,2.484906649788,0.693147180559945,0.0,0.0,3.09104245335832,0.693147180559945,3.58351893845611,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,21,1,1,1,1,1,1,1,1,0,2.07944154167984,2.63905732961526,0.693147180559945,2.19722457733622,0.0,3.09104245335832,0.693147180559945,3.40119738166216,0,0,1,0.0,0.693147180559945,0.693147180559945,0.0
40,76864,1.12365231108,0,0,7,1,5,0.333333333333333,0.166666666666667,0.0555555555555555,NA,NA,0.0,0.8,0.75,0.571428571428571,0.0,0.615384615384615,0.4,9,1.0,3.75,4,2.0,1.33333333333333,NA,NA,3,4,0,3.4,1,0.2,0.498736842105263,88,55,31,2,7,82,45,37,9,1,15,0,15,0,0,0,5,0,10,0,183,0,1,6,0,0,0,0,0,0,0,1,5,1,1,0,1,143,1,9,1,1,1,1,1,1,1,3.46573590279973,4.02535169073515,1.09861228866811,4.48863636973214,2.07944154167984,0.693147180559945,0.0,4.969813299576,2.30258509299405,5.21493575760899,1.94591014905531,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,5,0,10,174,1,127,1,10,1,1,1,1,1,1,1,3.63758615972639,3.8286413964891,2.30258509299405,4.4188406077966,0.693147180559945,4.85203026391962,2.39789527279837,5.16478597392351,1,0,9,0.0,2.30258509299405,2.07944154167984,1.94591014905531
41,84749,1.36345986021,0,0,1,1,2,0.5,0.0,0.0,0.638888888888889,0.694444444444445,0.25,0.6,0.75,0.714285714285714,0.75,0.0769230769230769,0.0333333333333333,2,2.5,3.75,3,1.0,1.0,4.83333333333333,5.16666666666667,4,5,3,1.2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
42,97091,1.37948403168,1,0,6,0,3,0.5,0.5,0.5,0.527777777777778,0.5,0.5,0.2,0.975,0.285714285714286,0.25,0.0769230769230769,0.116666666666667,2,4.0,4.875,1,4.0,4.0,4.16666666666667,4,4,2,1,1.7,1,0.633333333333333,0.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,0.693147180559945,0,0,0,0.0,0.0,0.0,0.0
43,1484,1.30176591671,0,0,3,0,5,0.5,0.444444444444444,0.444444444444444,0.833333333333333,0.833333333333333,0.0,0.2,0.35,0.571428571428571,0.25,0.0769230769230769,0.233333333333333,2,1.0,1.75,1,3.66666666666667,3.66666666666667,6,6,4,4,1,2.4,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
44,2550,0.988404503111,0,1,97,1,4,0.0,0.333333333333333,0.111111111111111,0.444444444444444,0.611111111111111,0.25,1.0,0.85,0.285714285714286,1.0,0.692307692307692,0.266666666666667,10,2.5,4.25,5,3.0,1.66666666666667,3.66666666666667,4.66666666666667,1,2,4,2.6,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
45,89774,0.968213044065,0,1,13,1,5,0.333333333333333,0.222222222222222,0.0,0.666666666666667,0,0.0,1.0,1.275,0.428571428571429,0.25,0.461538461538462,0.233333333333333,7,1.0,6.375,5,2.33333333333333,1.0,5,1,3,3,1,2.4,1,1,0.516666666666667,33,19,4,1,0,32,17,5,0,1,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,1,1,1,1,1,1,1,0,1.6094379124341,2.99573227355399,0.693147180559945,3.52636052461616,0.0,0.0,0.0,3.97029191355212,0.693147180559945,4.06044301054642,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,49,1,1,1,1,1,1,1,0,1,1.79175946922805,2.89037175789616,0.0,3.49650756146648,0.693147180559945,3.91202300542815,0.693147180559945,4.02535169073515,0,0,1,0.0,0.693147180559945,0.0,0.0
46,84623,0.944298408779,1,0,4,1,4,0.0,0.833333333333333,0.833333333333333,0.361111111111111,0.416666666666667,0.75,0.4,0.9,0.142857142857143,0.25,0.153846153846154,0.316666666666667,3,5.5,4.5,2,6.0,6.0,3.16666666666667,3.5,1,1,1,2.9,1,0.8,0.702173913043478,14,8,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,1,1,1,1,0,0,1.09861228866811,2.19722457733622,0.0,2.70805020110221,0.0,0.0,0.0,3.13549421592915,0.0,3.2188758248682,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,1,0,0,0,1,1,0,0,0,0.0,2.39789527279837,0.0,0.693147180559945,0.0,2.484906649788,0.0,2.484906649788,0,0,0,0.0,0.0,0.0,0.0
47,23535,0.986991575039,0,1,3,0,3,0.0,0.944444444444445,0.888888888888889,0.444444444444444,0.388888888888889,0.625,0.4,0.875,0.428571428571429,0.0,0.153846153846154,0.5,3,4.75,4.375,2,6.66666666666667,6.33333333333333,3.66666666666667,3.33333333333333,1,3,0,4.0,1,0.6,0.825,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0.693147180559945,0.693147180559945,0.0,0.0,0.0,0.0,0.0,0.693147180559945,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,0,0,0,0.0,1.09861228866811,0.0,0.0,0.0,1.09861228866811,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
48,32210,1.01264942389,0,1,6,1,4,0.333333333333333,0.0,0.0,0.388888888888889,0.305555555555556,0.0416666666666667,1.0,1.0,0.571428571428571,0.5,0.153846153846154,0.133333333333333,3,1.25,5.0,5,1.0,1.0,3.33333333333333,2.83333333333333,3,4,2,1.8,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
49,85032,1.08467301616,1,1,5,1,4,0.833333333333333,0.0555555555555555,0.5,0.25,0.361111111111111,0.0,0.8,1.025,0.714285714285714,0.75,0.0769230769230769,0.05,2,1.0,5.125,4,1.33333333333333,4.0,2.5,3.16666666666667,6,5,3,1.3,1,NA,NA,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0.0,1.38629436111989,0.0,0.0,0.0,0.0,0.0,1.38629436111989,0.0,1.38629436111989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,1,0,0,0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,1.09861228866811,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
50,9147,0.968213044065,0,1,12,1,5,0.5,0.111111111111111,0.111111111111111,0.166666666666667,0.583333333333333,0.0,1.0,1.025,0.571428571428571,0.5,0.615384615384615,0.183333333333333,9,1.0,5.125,5,1.66666666666667,1.66666666666667,2,4.5,4,4,2,2.1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
51,72698,1.564979449,0,0,5,1,3,0.0,0.833333333333333,0.833333333333333,0.5,0.5,0.833333333333333,0.8,0.8,0.857142857142857,0.0,0.0,0.716666666666667,1,6.0,4.0,4,6.0,6.0,4,4,1,6,0,5.3,1,NA,0.84,0,12,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1,0,1,1,0,0,0.693147180559945,2.56494935746154,0.0,0.0,0.0,0.0,0.0,2.56494935746154,0.0,2.63905732961526,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1,0,0,0,0,1,0,0,0,0.0,2.56494935746154,0.0,0.0,0.0,2.56494935746154,0.0,2.56494935746154,0,0,0,0.0,0.0,0.0,0.0
52,26741,1.17484706674,0,1,1,0,2,1.0,0.222222222222222,0.0,0.333333333333333,0.361111111111111,0.583333333333333,0.4,1.025,0.142857142857143,0.5,0.0,0.466666666666667,1,4.5,5.125,2,2.33333333333333,1.0,3,3.16666666666667,7,1,2,3.8,1,0.466666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
53,66043,1.03559364263,1,1,3,0,3,0.0,0.333333333333333,0.111111111111111,0.388888888888889,0.111111111111111,0.125,0.6,0.9,0.285714285714286,0.25,0.0,0.1,1,1.75,4.5,3,3.0,1.66666666666667,3.33333333333333,1.66666666666667,1,2,1,1.6,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
54,46005,0.892621120892,1,1,8,1,4,0.0,0.611111111111111,0.0,0.472222222222222,0,0.0,1.0,0.95,0.142857142857143,0.75,0.230769230769231,0.166666666666667,4,1.0,4.75,5,4.66666666666667,1.0,3.83333333333333,1,1,1,3,2.0,1,0.766666666666667,0.672222222222222,14,10,6,0,0,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,1,1,1,1,0,0,1.94591014905531,2.39789527279837,0.0,2.70805020110221,0.0,0.0,0.0,3.2188758248682,0.0,3.43398720448515,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,26,1,0,0,1,1,1,1,0,0,1.09861228866811,2.63905732961526,0.0,2.63905732961526,0.0,3.29583686600433,0.0,3.36729582998647,0,0,0,0.0,0.0,0.0,0.0
55,78711,1.13523298198,1,0,2,0,4,0.166666666666667,0.555555555555555,0.0,0.805555555555555,0.0277777777777778,0.125,0.4,1.225,0.285714285714286,0.25,0.384615384615385,0.116666666666667,6,1.75,6.125,2,4.33333333333333,1.0,5.83333333333333,1.16666666666667,2,2,1,1.7,1,NA,0.64,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0.693147180559945,0.0,0.0,0.693147180559945,0.0,0.0,0.0,0.693147180559945,0.0,1.09861228866811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,1,0,0,0,0.0,0.693147180559945,0.0,0.693147180559945,0.0,1.09861228866811,0.0,1.09861228866811,0,0,0,0.0,0.0,0.0,0.0
56,68527,0.852231727258,1,1,5,1,5,0.0,0.611111111111111,0.166666666666667,0.888888888888889,0.0277777777777778,0.0,1.0,1.0,0.142857142857143,0.0,0.307692307692308,0.366666666666667,5,1.0,5.0,5,4.66666666666667,2.0,6.33333333333333,1.16666666666667,1,1,0,3.2,1,NA,0.765208333333333,28,64,28,1,0,13,66,30,1,1,1,1,0,0,0,1,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,1,1,1,1,1,1,1,1,0,3.36729582998647,4.17438726989564,0.693147180559945,3.36729582998647,0.0,0.0,0.0,4.53259949315326,0.693147180559945,4.80402104473326,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,111,1,79,1,2,1,1,1,1,1,1,1,3.43398720448515,4.20469261939097,0.693147180559945,2.63905732961526,0.693147180559945,4.38202663467388,1.09861228866811,4.71849887129509,0,0,1,0.0,0.693147180559945,0.0,0.0
57,6738,0.986991575039,0,1,3,1,2,0.666666666666667,0.222222222222222,0.222222222222222,0.472222222222222,0.416666666666667,0.291666666666667,1.0,1.15,0.714285714285714,0.5,0.153846153846154,0.133333333333333,3,2.75,5.75,5,2.33333333333333,2.33333333333333,3.83333333333333,3.5,5,5,2,1.8,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
